Date,Open,High,Low,Close,Volume
14-Jul-08,"1,241.61","1,253.50","1,225.01","1,228.30",-
11-Jul-08,"1,248.66","1,257.27","1,225.35","1,239.49",-
10-Jul-08,"1,245.25","1,257.65","1,236.76","1,253.39",-
9-Jul-08,"1,273.38","1,277.36","1,244.57","1,244.68",-
8-Jul-08,"1,251.84","1,274.17","1,242.84","1,273.69",-
7-Jul-08,"1,262.90","1,273.95","1,240.68","1,252.31",-
3-Jul-08,"1,262.96","1,271.48","1,252.01","1,262.90",-
2-Jul-08,"1,285.81","1,292.17","1,261.51","1,261.52",-
1-Jul-08,"1,276.68","1,285.31","1,260.68","1,284.91",-
30-Jun-08,"1,278.06","1,290.31","1,274.86","1,280.00",-
27-Jun-08,"1,283.60","1,289.45","1,272.00","1,278.38",-
26-Jun-08,"1,316.29","1,316.29","1,283.15","1,283.15",-
25-Jun-08,"1,314.54","1,335.63","1,314.54","1,321.97",-
24-Jun-08,"1,317.23","1,326.02","1,304.42","1,314.29",-
23-Jun-08,"1,319.77","1,323.78","1,315.31","1,318.00",-
20-Jun-08,"1,341.02","1,341.02","1,314.46","1,317.93",-
19-Jun-08,"1,336.89","1,347.66","1,330.50","1,342.83",-
18-Jun-08,"1,349.59","1,349.59","1,333.40","1,337.81",-
17-Jun-08,"1,360.71","1,366.59","1,350.54","1,350.93",-
16-Jun-08,"1,358.85","1,364.70","1,352.07","1,360.14",-
13-Jun-08,"1,341.81","1,360.03","1,341.71","1,357.50",-
12-Jun-08,"1,335.78","1,353.03","1,331.29","1,339.87",-
11-Jun-08,"1,357.09","1,357.09","1,335.47","1,335.49",-
10-Jun-08,"1,358.98","1,366.84","1,351.56","1,358.44",-
9-Jun-08,"1,360.83","1,370.63","1,350.62","1,361.76",-
6-Jun-08,"1,400.06","1,400.06","1,359.90","1,360.68",-
5-Jun-08,"1,377.48","1,404.05","1,377.48","1,404.05",-
4-Jun-08,"1,376.26","1,388.18","1,371.74","1,377.20",-
3-Jun-08,"1,386.42","1,393.12","1,370.12","1,377.65",-
2-Jun-08,"1,399.62","1,399.62","1,377.79","1,385.67",-
30-May-08,"1,398.36","1,404.46","1,398.08","1,400.38",-
29-May-08,"1,390.50","1,406.32","1,388.59","1,398.26",-
28-May-08,"1,386.54","1,391.25","1,378.16","1,390.84",-
27-May-08,"1,375.97","1,387.40","1,373.07","1,385.35",-
23-May-08,"1,392.20","1,392.20","1,373.72","1,375.93",-
22-May-08,"1,390.83","1,399.07","1,390.23","1,394.35",-
21-May-08,"1,414.06","1,419.12","1,388.81","1,390.71",-
20-May-08,"1,424.49","1,424.49","1,409.09","1,413.40",-
19-May-08,"1,425.28","1,440.24","1,421.63","1,426.63",-
16-May-08,"1,423.89","1,425.82","1,414.35","1,425.35",-
15-May-08,"1,408.36","1,424.40","1,406.87","1,423.57",-
14-May-08,"1,405.65","1,420.19","1,405.65","1,408.66",-
13-May-08,"1,404.40","1,406.30","1,396.26","1,403.04",-
12-May-08,"1,389.40","1,404.06","1,386.20","1,403.58",-
9-May-08,"1,394.90","1,394.90","1,384.11","1,388.28",-
8-May-08,"1,394.29","1,402.35","1,389.39","1,397.68",-
7-May-08,"1,417.49","1,419.54","1,391.16","1,392.57",-
6-May-08,"1,405.60","1,421.57","1,397.10","1,418.26",-
5-May-08,"1,412.77","1,415.70","1,404.37","1,407.49",-
2-May-08,"1,413.60","1,422.72","1,406.25","1,413.90",-
1-May-08,"1,385.97","1,410.07","1,383.07","1,409.34",-
30-Apr-08,"1,391.22","1,404.57","1,384.25","1,385.59",-
29-Apr-08,"1,395.61","1,397.00","1,386.70","1,390.94",-
28-Apr-08,"1,398.33","1,402.90","1,394.40","1,396.37",-
25-Apr-08,"1,387.88","1,399.11","1,379.98","1,397.84",-
24-Apr-08,"1,380.52","1,397.72","1,371.09","1,388.82",-
23-Apr-08,"1,378.40","1,387.87","1,372.24","1,379.93",-
22-Apr-08,"1,386.43","1,386.43","1,369.84","1,375.94",-
21-Apr-08,"1,387.72","1,390.23","1,379.25","1,388.17",-
18-Apr-08,"1,369.00","1,395.90","1,369.00","1,390.33",-
17-Apr-08,"1,361.69","1,368.60","1,357.25","1,365.56",-
16-Apr-08,"1,337.02","1,365.49","1,337.02","1,364.71",-
15-Apr-08,"1,331.72","1,337.72","1,324.35","1,334.43",-
14-Apr-08,"1,332.20","1,335.64","1,326.16","1,328.32",-
11-Apr-08,"1,357.98","1,357.98","1,331.21","1,332.83",-
10-Apr-08,"1,355.37","1,367.24","1,350.11","1,360.55",-
9-Apr-08,"1,365.50","1,368.39","1,349.97","1,354.49",-
8-Apr-08,"1,370.16","1,370.16","1,360.62","1,365.54",-
7-Apr-08,"1,373.69","1,386.74","1,369.02","1,372.54",-
4-Apr-08,"1,369.85","1,380.91","1,362.83","1,370.40",-
3-Apr-08,"1,365.69","1,375.66","1,358.68","1,369.31",-
2-Apr-08,"1,369.96","1,377.95","1,361.55","1,367.53",-
1-Apr-08,"1,326.41","1,370.18","1,326.41","1,370.18",-
31-Mar-08,"1,315.92","1,328.52","1,312.81","1,322.70",-
28-Mar-08,"1,327.02","1,334.87","1,312.95","1,315.22",-
27-Mar-08,"1,340.34","1,345.62","1,325.66","1,325.76",-
26-Mar-08,"1,352.45","1,352.45","1,336.41","1,341.13",-
25-Mar-08,"1,349.07","1,357.47","1,341.21","1,352.99",-
24-Mar-08,"1,330.29","1,359.68","1,330.29","1,349.88",-
20-Mar-08,"1,299.67","1,330.67","1,295.22","1,329.51",-
19-Mar-08,"1,330.97","1,341.51","1,298.42","1,298.42",-
18-Mar-08,"1,277.16","1,330.74","1,277.16","1,330.74",-
17-Mar-08,"1,283.21","1,287.50","1,256.98","1,276.60",-
14-Mar-08,"1,316.05","1,321.47","1,274.86","1,288.14",-
13-Mar-08,"1,305.26","1,321.68","1,282.11","1,315.48",-
12-Mar-08,"1,321.13","1,333.26","1,307.86","1,308.77",-
11-Mar-08,"1,274.40","1,320.65","1,274.40","1,320.65",-
10-Mar-08,"1,293.16","1,295.01","1,272.66","1,273.37",-
7-Mar-08,"1,301.53","1,313.24","1,282.43","1,293.37",-
6-Mar-08,"1,332.20","1,332.20","1,303.42","1,304.34",-
5-Mar-08,"1,327.69","1,344.19","1,320.22","1,333.70",-
4-Mar-08,"1,329.58","1,331.03","1,307.39","1,326.75",-
3-Mar-08,"1,330.45","1,335.13","1,320.04","1,331.34",-
29-Feb-08,"1,364.07","1,364.07","1,325.42","1,330.63",-
28-Feb-08,"1,378.16","1,378.16","1,363.16","1,367.68",-
27-Feb-08,"1,378.95","1,388.34","1,372.00","1,380.02",-
26-Feb-08,"1,371.76","1,387.34","1,363.29","1,381.29",-
25-Feb-08,"1,352.75","1,374.36","1,346.03","1,371.80",-
22-Feb-08,"1,344.22","1,354.30","1,327.04","1,353.11",-
21-Feb-08,"1,362.21","1,367.94","1,339.34","1,342.53",-
20-Feb-08,"1,348.39","1,363.71","1,336.55","1,360.03",-
19-Feb-08,"1,357.98","1,367.28","1,345.05","1,348.78",-
15-Feb-08,"1,347.52","1,350.00","1,338.13","1,349.99",-
14-Feb-08,"1,367.33","1,368.16","1,347.31","1,348.86",-
13-Feb-08,"1,353.12","1,369.23","1,350.78","1,367.21",-
12-Feb-08,"1,340.55","1,362.10","1,339.36","1,348.86",-
11-Feb-08,"1,331.92","1,341.40","1,320.32","1,339.13",-
8-Feb-08,"1,336.88","1,341.22","1,321.06","1,331.29",-
7-Feb-08,"1,324.01","1,347.16","1,316.75","1,336.91",-
6-Feb-08,"1,339.48","1,351.96","1,324.34","1,326.45",-
5-Feb-08,"1,380.28","1,380.28","1,336.64","1,336.64",-
4-Feb-08,"1,395.38","1,395.38","1,379.69","1,380.82",-
1-Feb-08,"1,378.60","1,396.02","1,375.93","1,395.42",-
31-Jan-08,"1,351.98","1,385.62","1,334.08","1,378.55",-
30-Jan-08,"1,362.22","1,385.86","1,352.95","1,355.81",-
29-Jan-08,"1,355.94","1,364.93","1,350.19","1,362.30",-
28-Jan-08,"1,330.70","1,353.97","1,322.26","1,353.96",-
25-Jan-08,"1,357.32","1,368.56","1,327.50","1,330.61",-
24-Jan-08,"1,340.13","1,355.15","1,334.31","1,352.07",-
23-Jan-08,"1,310.41","1,339.09","1,270.05","1,338.60",-
22-Jan-08,"1,312.94","1,322.09","1,274.29","1,310.50",-
18-Jan-08,"1,333.90","1,350.28","1,312.51","1,325.19",-
17-Jan-08,"1,374.79","1,377.72","1,330.67","1,333.25",-
16-Jan-08,"1,377.41","1,391.99","1,364.27","1,373.20",-
15-Jan-08,"1,411.88","1,411.88","1,380.60","1,380.95",-
14-Jan-08,"1,402.91","1,417.89","1,402.91","1,416.25",-
11-Jan-08,"1,419.91","1,419.91","1,394.83","1,401.02",-
10-Jan-08,"1,406.78","1,429.07","1,395.30","1,420.33",-
9-Jan-08,"1,390.25","1,409.19","1,378.70","1,409.13",-
8-Jan-08,"1,415.71","1,430.28","1,388.30","1,390.19",-
7-Jan-08,"1,414.07","1,423.87","1,403.45","1,416.18",-
4-Jan-08,"1,444.01","1,444.01","1,411.19","1,411.63",-
3-Jan-08,"1,447.55","1,456.80","1,443.73","1,447.16",-
2-Jan-08,"1,467.97","1,471.77","1,442.07","1,447.16",-
31-Dec-07,"1,475.25","1,475.83","1,465.13","1,468.36",-
28-Dec-07,"1,479.83","1,487.90","1,471.74","1,478.49",-
27-Dec-07,"1,495.05","1,495.05","1,475.86","1,476.27",-
26-Dec-07,"1,495.12","1,498.85","1,488.20","1,497.66",-
24-Dec-07,"1,484.55","1,497.63","1,484.55","1,496.45",-
21-Dec-07,"1,463.19","1,485.40","1,463.19","1,484.46",-
20-Dec-07,"1,456.42","1,461.53","1,447.22","1,460.12",-
19-Dec-07,"1,454.70","1,464.40","1,445.49","1,453.00",-
18-Dec-07,"1,445.92","1,460.16","1,435.65","1,454.98",-
17-Dec-07,"1,465.05","1,467.92","1,445.46","1,445.90",-
14-Dec-07,"1,486.19","1,488.39","1,467.87","1,467.95",-
13-Dec-07,"1,483.27","1,489.40","1,469.21","1,488.41",-
12-Dec-07,"1,487.58","1,511.96","1,468.23","1,486.59",-
11-Dec-07,"1,516.68","1,523.57","1,475.99","1,477.65",-
10-Dec-07,"1,505.11","1,518.27","1,504.96","1,515.96",-
7-Dec-07,"1,508.60","1,510.41","1,502.71","1,504.66",-
6-Dec-07,"1,484.59","1,508.02","1,482.19","1,507.34",-
5-Dec-07,"1,465.22","1,485.85","1,462.06","1,485.01",-
4-Dec-07,"1,471.34","1,471.34","1,460.66","1,462.79",-
3-Dec-07,"1,479.63","1,481.16","1,470.08","1,472.42",-
30-Nov-07,"1,471.83","1,488.74","1,469.72","1,481.14",-
29-Nov-07,"1,467.41","1,473.81","1,458.36","1,469.72",-
28-Nov-07,"1,432.95","1,471.62","1,432.95","1,469.02",-
27-Nov-07,"1,409.59","1,429.49","1,407.43","1,428.23",-
26-Nov-07,"1,440.74","1,446.09","1,406.10","1,407.22",-
23-Nov-07,"1,417.62","1,440.86","1,417.62","1,440.70",-
21-Nov-07,"1,434.71","1,436.40","1,415.64","1,416.77",-
20-Nov-07,"1,434.51","1,452.64","1,419.28","1,439.70",-
19-Nov-07,"1,456.70","1,456.70","1,430.42","1,433.27",-
16-Nov-07,"1,453.09","1,462.18","1,443.99","1,458.74",-
15-Nov-07,"1,468.04","1,472.67","1,443.49","1,451.15",-
14-Nov-07,"1,483.40","1,492.14","1,466.47","1,470.58",-
13-Nov-07,"1,441.35","1,481.37","1,441.35","1,481.05",-
12-Nov-07,"1,453.66","1,464.94","1,438.53","1,439.18",-
9-Nov-07,"1,467.59","1,474.09","1,448.51","1,453.70",-
8-Nov-07,"1,475.27","1,482.50","1,450.31","1,474.77",-
7-Nov-07,"1,515.46","1,515.46","1,475.04","1,475.62",-
6-Nov-07,"1,505.33","1,520.77","1,499.07","1,520.27",-
5-Nov-07,"1,505.61","1,510.84","1,489.95","1,502.17",-
2-Nov-07,"1,511.07","1,513.15","1,492.53","1,509.65",-
1-Nov-07,"1,545.79","1,545.79","1,506.66","1,508.44",-
31-Oct-07,"1,532.15","1,552.76","1,529.40","1,549.38",-
30-Oct-07,"1,539.42","1,539.42","1,529.55","1,531.02",-
29-Oct-07,"1,536.92","1,544.67","1,536.43","1,540.98",-
26-Oct-07,"1,522.17","1,535.53","1,520.18","1,535.28",-
25-Oct-07,"1,516.15","1,523.24","1,500.46","1,514.40",-
24-Oct-07,"1,516.61","1,517.23","1,489.56","1,515.88",-
23-Oct-07,"1,509.30","1,520.01","1,503.61","1,519.59",-
22-Oct-07,"1,497.79","1,508.06","1,490.40","1,506.33",-
19-Oct-07,"1,540.00","1,540.00","1,500.26","1,500.63",-
18-Oct-07,"1,539.29","1,542.79","1,531.76","1,540.08",-
17-Oct-07,"1,544.44","1,550.66","1,526.01","1,541.24",-
16-Oct-07,"1,547.81","1,547.81","1,536.29","1,538.53",-
15-Oct-07,"1,562.25","1,564.74","1,540.81","1,548.71",-
12-Oct-07,"1,555.41","1,563.03","1,554.09","1,561.80",-
11-Oct-07,"1,564.72","1,576.09","1,546.72","1,554.41",-
10-Oct-07,"1,564.98","1,565.36","1,555.46","1,562.47",-
9-Oct-07,"1,553.18","1,565.27","1,551.81","1,565.15",-
8-Oct-07,"1,553.71","1,556.51","1,549.00","1,552.58",-
5-Oct-07,"1,543.84","1,561.91","1,543.84","1,557.59",-
4-Oct-07,"1,539.91","1,544.02","1,537.63","1,542.84",-
3-Oct-07,"1,545.80","1,545.84","1,536.34","1,539.59",-
2-Oct-07,"1,546.96","1,548.01","1,540.37","1,546.63",-
1-Oct-07,"1,527.29","1,549.02","1,527.25","1,547.04",-
28-Sep-07,"1,531.24","1,533.74","1,521.99","1,526.75",-
27-Sep-07,"1,527.32","1,532.46","1,525.81","1,531.38",-
26-Sep-07,"1,518.62","1,529.39","1,518.62","1,525.42",-
25-Sep-07,"1,516.34","1,518.27","1,507.13","1,517.21",-
24-Sep-07,"1,526.21","1,530.18","1,516.15","1,517.73",-
21-Sep-07,"1,520.11","1,530.89","1,518.75","1,525.75",-
20-Sep-07,"1,528.69","1,529.14","1,516.42","1,518.75",-
19-Sep-07,"1,519.75","1,538.74","1,519.75","1,529.03",-
18-Sep-07,"1,477.67","1,519.89","1,476.63","1,519.78",-
17-Sep-07,"1,483.19","1,484.24","1,471.82","1,476.65",-
14-Sep-07,"1,482.40","1,485.99","1,473.18","1,484.25",-
13-Sep-07,"1,471.47","1,489.58","1,471.47","1,483.95",-
12-Sep-07,"1,471.10","1,479.50","1,465.75","1,471.56",-
11-Sep-07,"1,452.95","1,472.48","1,451.69","1,471.49",-
10-Sep-07,"1,455.38","1,462.25","1,439.29","1,451.70",-
7-Sep-07,"1,475.02","1,478.55","1,449.07","1,453.55",-
6-Sep-07,"1,472.03","1,481.49","1,467.41","1,478.55",-
5-Sep-07,"1,488.76","1,488.76","1,466.34","1,472.29",-
4-Sep-07,"1,473.96","1,496.40","1,472.15","1,489.42",-
31-Aug-07,"1,457.61","1,481.47","1,457.61","1,473.99",-
30-Aug-07,"1,463.67","1,468.43","1,451.25","1,457.64",-
29-Aug-07,"1,433.61","1,463.76","1,432.01","1,463.76",-
28-Aug-07,"1,464.89","1,466.72","1,432.01","1,432.36",-
27-Aug-07,"1,478.52","1,479.36","1,465.98","1,466.79",-
24-Aug-07,"1,462.34","1,479.40","1,460.54","1,479.37",-
23-Aug-07,"1,465.96","1,472.06","1,453.88","1,462.50",-
22-Aug-07,"1,449.81","1,464.86","1,447.03","1,464.07",-
21-Aug-07,"1,444.55","1,455.32","1,439.76","1,447.12",-
20-Aug-07,"1,446.17","1,451.75","1,430.54","1,445.55",-
17-Aug-07,"1,415.51","1,450.33","1,411.26","1,445.94",-
16-Aug-07,"1,406.64","1,415.97","1,370.60","1,411.27",-
15-Aug-07,"1,425.65","1,440.78","1,404.36","1,406.70",-
14-Aug-07,"1,452.87","1,456.74","1,426.20","1,426.54",-
13-Aug-07,"1,455.41","1,466.29","1,451.54","1,452.92",-
10-Aug-07,"1,450.05","1,462.02","1,429.74","1,453.64",-
9-Aug-07,"1,490.73","1,497.21","1,453.09","1,453.09",-
8-Aug-07,"1,476.22","1,503.89","1,476.22","1,497.49",-
7-Aug-07,"1,467.62","1,488.30","1,455.80","1,476.71",-
6-Aug-07,"1,433.04","1,467.67","1,427.36","1,467.67",-
3-Aug-07,"1,472.18","1,473.23","1,432.80","1,433.06",-
2-Aug-07,"1,465.82","1,476.13","1,460.73","1,472.20",-
1-Aug-07,"1,454.40","1,467.80","1,439.64","1,465.81",-
31-Jul-07,"1,477.89","1,488.40","1,454.22","1,455.27",-
30-Jul-07,"1,459.39","1,477.69","1,454.24","1,473.91",-
27-Jul-07,"1,482.82","1,487.93","1,458.95","1,458.95",-
26-Jul-07,"1,515.95","1,518.09","1,465.95","1,482.66",-
25-Jul-07,"1,511.03","1,524.31","1,503.91","1,518.09",-
24-Jul-07,"1,541.57","1,541.57","1,508.74","1,511.04",-
23-Jul-07,"1,541.25","1,547.02","1,534.06","1,541.57",-
20-Jul-07,"1,553.19","1,553.19","1,529.47","1,534.10",-
19-Jul-07,"1,546.97","1,555.24","1,546.13","1,553.08",-
18-Jul-07,"1,549.20","1,549.20","1,533.68","1,546.17",-
17-Jul-07,"1,549.52","1,555.22","1,547.91","1,549.37",-
16-Jul-07,"1,552.50","1,555.90","1,546.69","1,549.52",-
13-Jul-07,"1,546.61","1,555.10","1,544.85","1,552.50",-
12-Jul-07,"1,518.74","1,547.91","1,518.74","1,547.70",-
11-Jul-07,"1,509.93","1,519.27","1,506.64","1,518.76",-
10-Jul-07,"1,530.59","1,531.85","1,510.06","1,510.12",-
9-Jul-07,"1,530.48","1,534.26","1,527.45","1,531.85",-
6-Jul-07,"1,524.77","1,532.40","1,520.47","1,525.88","22,469"
5-Jul-07,"1,524.86","1,526.57","1,517.72","1,525.40","27,154"
3-Jul-07,"1,519.12","1,526.01","1,519.12","1,524.87","21,591"
2-Jul-07,"1,506.14","1,519.45","1,504.66","1,519.43","35,556"
29-Jun-07,"1,505.70","1,517.53","1,493.61","1,503.35","48,510"
28-Jun-07,"1,506.22","1,514.84","1,503.41","1,505.71","30,101"
27-Jun-07,"1,496.50","1,506.80","1,484.18","1,506.34","41,243"
26-Jun-07,"1,497.68","1,506.12","1,490.54","1,492.89","39,302"
25-Jun-07,"1,502.68","1,514.29","1,492.68","1,497.74","35,834"
22-Jun-07,"1,522.19","1,522.19","1,500.74","1,502.56","35,273"
21-Jun-07,"1,512.47","1,522.90","1,504.75","1,522.19","41,084"
20-Jun-07,"1,534.19","1,537.32","1,512.36","1,512.84","33,978"
19-Jun-07,"1,531.02","1,535.85","1,525.67","1,533.70","32,448"
18-Jun-07,"1,533.28","1,535.44","1,529.31","1,531.05","27,292"
15-Jun-07,"1,525.46","1,538.71","1,522.97","1,532.91","36,999"
14-Jun-07,"1,515.65","1,526.45","1,515.58","1,522.97","72,246"
13-Jun-07,"1,493.50","1,515.70","1,492.65","1,515.67","72,178"
12-Jun-07,"1,509.12","1,511.33","1,492.97","1,493.00","105,830"
11-Jun-07,"1,506.50","1,515.53","1,503.35","1,509.12","100,851"
8-Jun-07,"1,490.74","1,507.76","1,487.41","1,507.67","92,692"
7-Jun-07,"1,516.04","1,517.36","1,490.37","1,490.72","118,915"
6-Jun-07,"1,530.57","1,530.57","1,514.13","1,517.38","120,558"
5-Jun-07,"1,535.80","1,539.12","1,525.62","1,530.95","124,841"
4-Jun-07,"1,534.00","1,540.53","1,532.31","1,539.18","66,079"
1-Jun-07,"1,530.62","1,540.56","1,530.62","1,536.34","61,309"
31-May-07,"1,535.30","1,535.56","1,528.26","1,530.62",-
30-May-07,"1,517.60","1,530.23","1,510.06","1,530.23",-
29-May-07,"1,515.55","1,521.80","1,512.02","1,518.11",-
25-May-07,"1,507.50","1,517.41","1,507.50","1,515.73",-
24-May-07,"1,522.10","1,529.31","1,505.18","1,507.51",-
23-May-07,"1,524.09","1,532.43","1,521.90","1,522.28",-
22-May-07,"1,525.10","1,529.24","1,522.05","1,524.12",-
21-May-07,"1,522.71","1,529.87","1,522.71","1,525.10",-
18-May-07,"1,521.00","1,522.75","1,512.74","1,522.75",-
17-May-07,"1,514.01","1,517.14","1,509.29","1,512.75",-
16-May-07,"1,500.75","1,514.15","1,500.75","1,514.14",-
15-May-07,"1,509.80","1,514.83","1,500.43","1,501.19",-
14-May-07,"1,505.76","1,510.90","1,498.34","1,503.15",-
11-May-07,"1,491.47","1,506.24","1,491.47","1,505.85",-
10-May-07,"1,511.76","1,512.33","1,491.42","1,491.47",-
9-May-07,"1,505.78","1,513.80","1,503.77","1,512.58",-
8-May-07,"1,509.36","1,509.36","1,500.66","1,507.72",-
7-May-07,"1,505.54","1,511.00","1,505.54","1,509.48",-
4-May-07,"1,503.46","1,510.34","1,501.80","1,505.62",-
3-May-07,"1,496.02","1,503.34","1,495.56","1,502.39",-
2-May-07,"1,486.45","1,499.10","1,486.13","1,495.92",-
1-May-07,"1,483.00","1,487.27","1,476.70","1,486.30",-
30-Apr-07,"1,494.07","1,497.16","1,482.29","1,482.37",-
27-Apr-07,"1,494.28","1,497.32","1,488.67","1,494.07",-
26-Apr-07,"1,495.77","1,498.02","1,491.17","1,494.25",-
25-Apr-07,"1,480.75","1,496.59","1,480.28","1,495.42",-
24-Apr-07,"1,480.93","1,483.82","1,473.74","1,480.41",-
23-Apr-07,"1,484.24","1,487.32","1,480.19","1,480.93",-
20-Apr-07,"1,470.69","1,484.74","1,470.69","1,484.35",-
19-Apr-07,"1,472.48","1,474.23","1,464.47","1,470.73",-
18-Apr-07,"1,471.47","1,476.57","1,466.41","1,472.50",-
17-Apr-07,"1,468.51","1,474.35","1,467.15","1,471.48",-
16-Apr-07,"1,453.75","1,468.62","1,452.84","1,468.47",-
13-Apr-07,"1,447.80","1,453.11","1,444.15","1,452.85",-
12-Apr-07,"1,438.87","1,448.02","1,433.91","1,447.80",-
11-Apr-07,"1,448.23","1,448.39","1,436.15","1,438.87",-
10-Apr-07,"1,444.58","1,448.73","1,443.99","1,448.39",-
9-Apr-07,"1,443.76","1,448.10","1,443.28","1,444.61",-
5-Apr-07,"1,438.65","1,444.88","1,436.67","1,443.76",-
4-Apr-07,"1,438.02","1,440.16","1,435.08","1,439.37",-
3-Apr-07,"1,424.27","1,440.57","1,424.27","1,437.77",-
2-Apr-07,"1,420.83","1,425.49","1,416.37","1,424.55",-
30-Mar-07,"1,422.45","1,429.22","1,408.90","1,420.86",-
29-Mar-07,"1,417.17","1,426.24","1,413.27","1,422.53",-
28-Mar-07,"1,428.35","1,428.35","1,414.07","1,417.23",-
27-Mar-07,"1,437.49","1,437.49","1,425.54","1,428.61",-
26-Mar-07,"1,436.11","1,437.65","1,423.28","1,437.50",-
23-Mar-07,"1,434.19","1,438.89","1,433.21","1,436.11",-
22-Mar-07,"1,435.04","1,437.66","1,429.88","1,434.54",-
21-Mar-07,"1,411.87","1,437.77","1,409.75","1,435.04",-
20-Mar-07,"1,402.08","1,411.53","1,400.70","1,410.94",-
19-Mar-07,"1,387.78","1,403.20","1,386.95","1,402.06",-
16-Mar-07,"1,392.24","1,397.51","1,383.63","1,386.95",-
15-Mar-07,"1,386.92","1,395.73","1,385.16","1,392.28",-
14-Mar-07,"1,377.89","1,388.09","1,363.98","1,387.17",-
13-Mar-07,"1,406.23","1,406.23","1,377.71","1,377.95",-
12-Mar-07,"1,402.58","1,409.34","1,398.40","1,406.60",-
9-Mar-07,"1,403.49","1,410.15","1,397.30","1,402.85",-
8-Mar-07,"1,391.88","1,407.93","1,391.88","1,401.89",-
7-Mar-07,"1,394.98","1,401.16","1,390.64","1,391.97",-
6-Mar-07,"1,374.06","1,397.90","1,374.06","1,395.41",-
5-Mar-07,"1,387.11","1,391.86","1,373.97","1,374.12",-
2-Mar-07,"1,401.67","1,403.40","1,386.87","1,387.17",-
1-Mar-07,"1,406.80","1,409.46","1,380.87","1,403.17",-
28-Feb-07,"1,399.01","1,415.89","1,396.65","1,406.82",-
27-Feb-07,"1,449.25","1,449.25","1,389.42","1,399.04",-
26-Feb-07,"1,451.04","1,456.95","1,445.48","1,449.37",-
23-Feb-07,"1,456.22","1,456.22","1,448.36","1,451.19",-
22-Feb-07,"1,457.29","1,461.57","1,450.51","1,456.38",-
21-Feb-07,"1,459.60","1,459.60","1,452.02","1,457.63",-
20-Feb-07,"1,455.53","1,460.53","1,449.20","1,459.68",-
16-Feb-07,"1,456.62","1,456.77","1,451.57","1,455.54",-
15-Feb-07,"1,455.45","1,457.97","1,453.19","1,456.81",-
14-Feb-07,"1,443.91","1,457.65","1,443.91","1,455.30",-
13-Feb-07,"1,433.22","1,444.41","1,433.22","1,444.26",-
12-Feb-07,"1,437.94","1,439.11","1,431.44","1,433.37",-
9-Feb-07,"1,448.25","1,452.45","1,433.44","1,438.06",-
8-Feb-07,"1,449.99","1,450.45","1,442.81","1,448.31",-
7-Feb-07,"1,447.41","1,452.99","1,446.44","1,450.02",-
6-Feb-07,"1,446.98","1,450.19","1,443.40","1,448.00",-
5-Feb-07,"1,448.28","1,449.38","1,443.85","1,446.99",-
2-Feb-07,"1,446.72","1,449.33","1,444.49","1,448.39",-
1-Feb-07,"1,437.90","1,446.64","1,437.90","1,445.94",-
31-Jan-07,"1,428.65","1,441.61","1,424.78","1,438.24",-
30-Jan-07,"1,420.61","1,428.82","1,420.61","1,428.82",-
29-Jan-07,"1,422.03","1,426.94","1,418.46","1,420.62",-
26-Jan-07,"1,423.90","1,427.27","1,416.96","1,422.18",-
25-Jan-07,"1,440.31","1,440.69","1,422.34","1,423.90",-
24-Jan-07,"1,427.96","1,440.14","1,427.96","1,440.13",-
23-Jan-07,"1,422.78","1,431.33","1,421.66","1,427.99",-
22-Jan-07,"1,430.47","1,431.39","1,420.40","1,422.95",-
19-Jan-07,"1,426.35","1,431.57","1,425.19","1,430.50",-
18-Jan-07,"1,430.59","1,433.30","1,424.21","1,426.37",-
17-Jan-07,"1,430.44","1,435.27","1,428.57","1,430.62",-
16-Jan-07,"1,430.73","1,433.93","1,428.62","1,431.90",-
12-Jan-07,"1,423.66","1,431.23","1,422.58","1,430.73",-
11-Jan-07,"1,415.71","1,427.12","1,414.84","1,423.82",-
10-Jan-07,"1,410.85","1,415.99","1,404.33","1,414.85",-
9-Jan-07,"1,412.85","1,415.61","1,405.42","1,412.11",-
8-Jan-07,"1,409.22","1,414.98","1,403.97","1,412.84",-
5-Jan-07,"1,418.34","1,418.34","1,405.75","1,409.71",-
4-Jan-07,"1,416.95","1,421.84","1,408.22","1,418.34",-
3-Jan-07,"1,418.03","1,429.42","1,407.86","1,416.60",-
29-Dec-06,"1,424.30","1,427.00","1,416.72","1,418.30",-
28-Dec-06,"1,426.77","1,427.26","1,422.05","1,424.73",-
27-Dec-06,"1,416.63","1,427.72","1,416.63","1,426.84",-
26-Dec-06,"1,410.75","1,417.91","1,410.45","1,416.90",-
22-Dec-06,"1,418.10","1,418.82","1,410.28","1,410.76",-
21-Dec-06,"1,423.20","1,426.40","1,415.90","1,418.30",-
20-Dec-06,"1,425.66","1,429.05","1,423.51","1,423.53",-
19-Dec-06,"1,421.20","1,428.30","1,414.88","1,425.55",-
18-Dec-06,"1,427.08","1,431.81","1,420.65","1,422.48",-
15-Dec-06,"1,426.13","1,431.63","1,425.48","1,427.09",-
14-Dec-06,"1,413.16","1,427.23","1,413.16","1,425.49",-
13-Dec-06,"1,411.32","1,416.64","1,411.05","1,413.21",-
12-Dec-06,"1,413.00","1,413.78","1,404.75","1,411.56",-
11-Dec-06,"1,409.81","1,415.60","1,408.56","1,413.04",-
